id,province,zone,candidate_no,title,first_name,last_name,party,score
1,กระบี่,1,18,นาย,สาคร,เกี่ยวข้อง,ประชาธิปัตย์,44346
2,กระบี่,1,2,นาย,แสงชัย,วสุนธรา,พลังประชารัฐ,30381
3,กระบี่,1,15,นาย,ยุทธนา,อ่าวลึกน้อย,อนาคตใหม่,17783
4,กระบี่,1,16,นาย,ทวีเกียรติ,ใจดี,ประชาชาติ,8484
5,กระบี่,1,10,ว่าที่พันตรี,กิตติศักดิ์,กิตติสิทโธ,ภูมิใจไทย,4784
6,กระบี่,1,5,นาย,วศิน,สิริเกียรติกุล,เสรีรวมไทย,3474
7,กระบี่,1,11,นาย,จักรพรรดิ,สุคนธกนิษฐ,รวมพลังประชาชาติไทย,2032
8,กระบี่,1,8,นาง,วิชญาดา,บุญฤทธิ์,แทนคุณแผ่นดิน,1986
9,กระบี่,1,24,นางสาว,วดี,ชัยภักดี,เศรษฐกิจใหม่,1596
10,กระบี่,1,7,นาย,ไชยา,ดำดี,ชาติไทยพัฒนา,1128
11,กระบี่,1,17,นาย,ไพบูลย์,เกกินะ,เพื่อชาติ,942
12,กระบี่,1,25,นาย,มนตรี,ขวัญเดือน,กรีน,714
13,กระบี่,1,4,นาย,สมคิด,แซ่ฮ่อ,ประชาธิปไตยใหม่,672
14,กระบี่,1,22,นาย,ธนพัฒน์,บุญญาธิการ,พลังไทยรักไทย,634
15,กระบี่,1,1,นาย,วรวงค์,ระฆังทอง,ประชาภิวัฒน์,623
16,กระบี่,1,28,นาย,สมคิด,สมทรง,พลังสังคม,572
17,กระบี่,1,19,นาย,สมใจ,นวลนุ่น,รักษ์ผืนป่าประเทศไทย,455
18,กระบี่,1,30,นางสาว,อินท์วาริน,สายเส็น,ความหวังใหม่,452
19,กระบี่,1,14,นาง,วาสนา,แซ่ฉั่ว,พลังชาติไทย,424
20,กระบี่,1,29,นาย,ตรีภพ,เพ่งกิจ,ภราดรภาพ,415
21,กระบี่,1,21,นาย,พิทักษ์,ภารา,ถิ่นกาขาวชาววิไล,401
22,กระบี่,1,26,นาย,เลิศศักดิ์,ละมุลสุข,พลังไทยรักชาติ,389
23,กระบี่,1,13,นาย,สุทัศ,แก้วแสวง,พลังท้องถิ่นไท,374
24,กระบี่,1,27,นาย,ยาซีน,งามทรัพย์,ไทยศรีวิไลย์,313
25,กระบี่,1,9,ร้อยตำรวจเอก,นิตินัย,พรหมเจริญ,พลังธรรมใหม่,289
26,กระบี่,1,6,นาย,จุรุพงค์,โชคไพศาล,ชาติพัฒนา,273
27,กระบี่,1,32,นาย,มู่หำหมัด,หมักหมัน,ไทรักธรรม,272
28,กระบี่,1,12,พันตำรวจโท,สมมาตร,เกลี้ยงสิน,ประชานิยม,272
29,กระบี่,1,33,นาย,ศราวุธ,ผิวดี,คลองไทย,116
30,กระบี่,1,20,นาย,รุ่งโรจน์,ศรีนวลละออง,ครูไทยเพื่อประชาชน,108
31,กระบี่,1,23,นาย,เชาวลิต,สังคะสิน,เพื่อแผ่นดิน,93
32,กระบี่,1,31,นางสาว,เครือจรรย์,ชอบศิลป์,ประชาชนปฏิรูป,76
33,กระบี่,1,3,นาย,สมพร,จันทร์อ่อน,ไทยรักษาชาติ,0
34,กระบี่,2,3,นาย,สฤษฏ์พงษ์,เกี่ยวข้อง,ภูมิใจไทย,41978
35,กระบี่,2,13,นาย,สุชีน,เอ่งฉ้วน,ประชาธิปัตย์,40014
36,กระบี่,2,1,นาย,สมัชชา,เอ่งฉ้วน,พลังประชารัฐ,12531
37,กระบี่,2,11,นาย,ประพันธ์,แก้วทอง,อนาคตใหม่,12412
38,กระบี่,2,2,นาย,อัศวโรจน์,เถาว์กลอย กูจิ,เพื่อนไทย,6852
39,กระบี่,2,5,นาย,สวัสดิ์,พยายาม,ประชาชาติ,5204
40,กระบี่,2,7,นาย,สถาปนา,ดวงน้ำแก้ว,เสรีรวมไทย,1660
41,กระบี่,2,22,นาย,กิตติศักดิ์,รุ่งโรจน์กิตติสิน,เศรษฐกิจใหม่,1227
42,กระบี่,2,15,นาย,กฤษฎีกา,มณีมัย,ประชาธิปไตยใหม่,993
43,กระบี่,2,18,นาย,เฉลิมวัฒน์,อินทร์จันทร์,เพื่อชาติ,858
44,กระบี่,2,19,นาย,ภูเมฆ,สุวรรณเนาว์,พลังท้องถิ่นไท,705
45,กระบี่,2,23,นาย,วัฒน์,เพ็ชรเครือ,คลองไทย,593
46,กระบี่,2,10,นาย,ร้อหมาด,คลองมดคัน,ประชานิยม,538
47,กระบี่,2,12,นาย,อริษฎ์พล,เอกธนากุลพัชร,แทนคุณแผ่นดิน,481
48,กระบี่,2,17,นาย,ศิวกรณ์,เอ่งฉ้วน,รวมพลังประชาชาติไทย,418
49,กระบี่,2,16,นาย,เสน่ห์,บุญรัตนะ,พลังชาติไทย,324
50,กระบี่,2,14,นาย,ประหยัด,สายนุ้ย,ชาติไทยพัฒนา,298
51,กระบี่,2,21,นาย,ภควัฒน์,บุผ่อง,ประชาชนปฏิรูป,289
52,กระบี่,2,4,นาย,นุกูล,จินดาวงษ์,พลังธรรมใหม่,286
53,กระบี่,2,27,นาย,นิพร,จันทร์สีนาค,เพื่อแผ่นดิน,247
54,กระบี่,2,8,ว่าที่พันตรี,เจ๊ะห้าสัน,ยะลา,ชาติพัฒนา,243
55,กระบี่,2,33,นาง,สุวดี,เพ็ชรแขก,พลังศรัทธา,224
56,กระบี่,2,6,นางสาว,กนกพร,ราชไมตรี,รักษ์ผืนป่าประเทศไทย,216
57,กระบี่,2,29,นาย,สนิท,ไชยสน,แผ่นดินธรรม,212
58,กระบี่,2,26,นาย,เฉม,เชื้อทะเล,ไทยศรีวิไลย์,205
59,กระบี่,2,30,นางสาว,รุจินาถ,คงภักดี,ความหวังใหม่,169
60,กระบี่,2,25,นาย,ณรงค์,มาตย์โอสถ,ทางเลือกใหม่,160
61,กระบี่,2,24,นาย,รุ่งโรจน์,รักกมล,กรีน,150
62,กระบี่,2,28,นางสาว,กลิ่นสุคนธ์,เพชรทอง,พลังไทยรักไทย,146
63,กระบี่,2,34,นางสาว,ศศิมณี,สระสม,ไทรักธรรม,110
64,กระบี่,2,32,นาย,ประสาร,ชาญน้ำ,ประชาธรรมไทย,107
65,กระบี่,2,31,นางสาว,ณัชชา,คงโส,พลังไทสร้างชาติ,106
66,กระบี่,2,9,นาย,ภิญโญ,สายนุ้ย,ครูไทยเพื่อประชาชน,106
67,กระบี่,2,20,นาย,สุริยา,บุญทอง,ไทยรักษาชาติ,0
68,กรุงเทพมหานคร,1,14,นางสาว,กัญฐณณัฐ,แห้วสันตติ,พลังประชารัฐ,23246
69,กรุงเทพมหานคร,1,11,นางสาว,ธีรพร,การุญ,อนาคตใหม่,18091
70,กรุงเทพมหานคร,1,9,นางสาว,โรสรี่,วัชโรบล,เพื่อนไทย,15904
71,กรุงเทพมหานคร,1,3,นาง,เจิมมาศ,จึงเลิศศิริ,ประชาธิปัตย์,14348
72,กรุงเทพมหานคร,1,21,นาย,มงคล,เสมอภาพ,เศรษฐกิจใหม่,4522
73,กรุงเทพมหานคร,1,17,ร้อยเอก,วัชราภรณ์,สังวรโยธิน,เสรีรวมไทย,1687
74,กรุงเทพมหานคร,1,13,นาย,ทวีพร,อนุตรพงษ์สกุล,ภูมิใจไทย,806
75,กรุงเทพมหานคร,1,7,นาย,เตช,เตชะพัฒน์สิริ,รวมพลังประชาชาติไทย,547
76,กรุงเทพมหานคร,1,2,นาย,ธเนษฐ,เศรษฐาวาณิช,พลังท้องถิ่นไท,426
77,กรุงเทพมหานคร,1,12,นาย,กอบชัย,ชยามฤต,รักษ์ผืนป่าประเทศไทย,301
78,กรุงเทพมหานคร,1,5,นาง,ดรัณภัทร,วิชชาวุธ,ประชาชนปฏิรูป,268
79,กรุงเทพมหานคร,1,1,นางสาว,ณัชนภาพัชร์,วรธันย์ผาสุข,ไทยศรีวิไลย์,223
80,กรุงเทพมหานคร,1,4,นาย,กรีณรงค์,ชาตรี,ชาติไทยพัฒนา,212
81,กรุงเทพมหานคร,1,10,นาย,ณัฏฐ์พงษ์,ยงใจยุทธ,เพื่อชาติ,168
82,กรุงเทพมหานคร,1,6,นาย,รวิโชติ,ธำรงนาวาสวัสดิ์,ประชาชาติ,91
83,กรุงเทพมหานคร,1,20,นาย,ณัฐพล,หวังชูเชิดกุล,ภราดรภาพ,62
84,กรุงเทพมหานคร,1,15,นาย,ธนชาต,เมฆวันวรา,ประชาภิวัฒน์,54
85,กรุงเทพมหานคร,1,19,นาย,เรียบ,ประทุมฝาง,ถิ่นกาขาวชาววิไล,36
86,กรุงเทพมหานคร,1,23,จ่าเอก,พิพัฒน์,วงษ์ฤทธิ์,แผ่นดินธรรม,34
87,กรุงเทพมหานคร,1,16,นาย,วิเชียร,โมไนยกุล,เพื่อแผ่นดิน,33
88,กรุงเทพมหานคร,1,24,นาย,หฤษฎ์,หนูเอี่ยม,พลังชาติไทย,27
89,กรุงเทพมหานคร,1,26,นางสาว,พัชชนันท์,ณิชยรวีพัชร์,มหาชน,25
90,กรุงเทพมหานคร,1,30,นาย,ภฤศ,วัฒนธาดากุล,ไทรักธรรม,25
91,กรุงเทพมหานคร,1,25,นาย,พงศ์ชิษณุ,พีรดาจิราวัฒน์,ครูไทยเพื่อประชาชน,24
92,กรุงเทพมหานคร,1,18,นางสาว,วิมลรัตน์,จงสกุลชัย,ประชานิยม,23
93,กรุงเทพมหานคร,1,28,นางสาว,เสาวลักษณ์,หัสดิน,ประชาธรรมไทย,21
94,กรุงเทพมหานคร,1,29,นาง,อรุณรัตน์,ศิลปธรรมธาดา,ภาคีเครือข่ายไทย,20
95,กรุงเทพมหานคร,1,22,นาง,วัลลี,แอสุวรรณ์,มติประชา,18
96,กรุงเทพมหานคร,1,27,นางสาว,กัญญ์ณพัชญ์,นครังสุ,พลังศรัทธา,15
97,กรุงเทพมหานคร,1,8,นาย,อนุสรณ์,เกษมวรรณ,ชาติพัฒนา,0
98,กรุงเทพมหานคร,2,2,นางสาว,พรสิตา,ซำศิริพงษ์,พลังประชารัฐ,26909
99,กรุงเทพมหานคร,2,5,นางสาว,พัชรีนิษฐ์,ภัทรพุทธากร,อนาคตใหม่,26636
100,กรุงเทพมหานคร,2,4,นางสาว,อรกัญญา,กาญจนชูศักดิ์,ประชาธิปัตย์,16269
101,กรุงเทพมหานคร,2,19,นาย,ชัยวัฒน์,ชื่นสุขสันต์,เศรษฐกิจใหม่,5610
102,กรุงเทพมหานคร,2,6,นาง,ชัญญา,บุญเกิด,เสรีรวมไทย,3434
103,กรุงเทพมหานคร,2,3,นางสาว,อาสิรา,อนันตสิน,ภูมิใจไทย,2947
104,กรุงเทพมหานคร,2,7,นางสาว,ภทิยาลักษณ์,กิจวิชา,เพื่อชาติ,2142
105,กรุงเทพมหานคร,2,1,นาย,ณัฏฐพัชร์,กวินกนกกัลป์,รวมพลังประชาชาติไทย,1022
106,กรุงเทพมหานคร,2,18,นางสาว,สาฮาด๊ะ,ธารีจารุ,รักษ์ผืนป่าประเทศไทย,246
107,กรุงเทพมหานคร,2,12,นางสาว,นาถวิภา,นิธิวชิระพงศ์,ประชาชนปฏิรูป,195
108,กรุงเทพมหานคร,2,13,นางสาว,ปิณญาดา,อิสริยาพร,ชาติพัฒนา,189
109,กรุงเทพมหานคร,2,8,นาง,พิมพาภรณ์,พานทอง,ประชาชาติ,166
110,กรุงเทพมหานคร,2,11,นางสาว,ศศิกัญชณา,พิเนตร,ชาติไทยพัฒนา,162
111,กรุงเทพมหานคร,2,31,นางสาว,พิมพา,ครุธโกษา,พลังท้องถิ่นไท,103
112,กรุงเทพมหานคร,2,9,นาย,นพรุจ,วรชิตวุฒิกุล,พลังประชาธิปไตย,102
113,กรุงเทพมหานคร,2,23,นาย,ภูริต,มนูปรัญญานนท์,พลังชาติไทย,86
114,กรุงเทพมหานคร,2,22,นาย,ภควุฒิ,งามพัฒนพงศ์ชัย,มติประชา,55
115,กรุงเทพมหานคร,2,21,นาย,เทียนชัย,วงศ์นวภรณ์,แผ่นดินธรรม,51
116,กรุงเทพมหานคร,2,24,นาย,เมธานนท์,สุรเมธีกุล,ประชานิยม,49
117,กรุงเทพมหานคร,2,30,นางสาว,ภรณ์พัฒนา,วงศ์กาศ,สามัญชน,47
118,กรุงเทพมหานคร,2,25,พันตรี,อำนาจ,ศิลปาจารย์,พลังสังคม,41
119,กรุงเทพมหานคร,2,20,นาย,สุรวัชร์,ทองรอด,ครูไทยเพื่อประชาชน,40
120,กรุงเทพมหานคร,2,16,นาย,รชต,ตันตระกูล,ถิ่นกาขาวชาววิไล,38
121,กรุงเทพมหานคร,2,15,นาย,ธีระ,ธรรมลักขณา,ประชาภิวัฒน์,36
122,กรุงเทพมหานคร,2,26,นาย,อัศจรรย์,เขมกานนท์,กลาง,34
123,กรุงเทพมหานคร,2,29,นาย,ศิวกร,ซิมมณี,มหาชน,27
124,กรุงเทพมหานคร,2,27,นาย,ธงชัย,ทองอยู่เลิศ,ภาคีเครือข่ายไทย,23
125,กรุงเทพมหานคร,2,28,นาย,วิทยา,อิบรอฮีม,ประชาธรรมไทย,23
126,กรุงเทพมหานคร,2,17,นาย,ธนบุรี,วสุธาวาณิช,ภราดรภาพ,19
127,กรุงเทพมหานคร,2,14,นาย,พัชรวีร์,พรหมวงศ์,เพื่อแผ่นดิน,0
128,กรุงเทพมหานคร,2,10,หม่อมหลวง,ณัฏฐพล,เทวกุล,ไทยรักษาชาติ,0
129,กรุงเทพมหานคร,3,14,นางสาว,วงเดือน,ตะล่อมสิน,อนาคตใหม่,28444
130,กรุงเทพมหานคร,3,3,นาย,เนวินธุ์,ช่อชัยทิพฐ์,พลังประชารัฐ,25148
131,กรุงเทพมหานคร,3,13,หม่อมหลวง,อภิมงคล,โสณกุล,ประชาธิปัตย์,17029
132,กรุงเทพมหานคร,3,20,นาย,วิทยา,ตั้งสุวรรณวงศ์,เศรษฐกิจใหม่,5788
133,กรุงเทพมหานคร,3,11,นาย,ไสว,ทัศนีย์ภาพ,เสรีรวมไทย,3832
134,กรุงเทพมหานคร,3,10,นาย,สันติ,วิชัยพล,เพื่อชาติ,1209
135,กรุงเทพมหานคร,3,12,นาย,ณฐพนธ์,คงศิลา,ภูมิใจไทย,1082
136,กรุงเทพมหานคร,3,5,นาย,จุมพล,จันทร์จิระ,รวมพลังประชาชาติไทย,546
137,กรุงเทพมหานคร,3,15,นาย,เอกรัฐ,เลิศรัตนชัยกิจ,ชาติพัฒนา,369
138,กรุงเทพมหานคร,3,4,นางสาว,บุษยมาศ,โอฬารฤทธินันท์,ประชาชนปฏิรูป,350
139,กรุงเทพมหานคร,3,6,นางสาว,ธัญญรัตน์,ไตรรัตน์วิโรจน์,พลังท้องถิ่นไท,284
140,กรุงเทพมหานคร,3,19,นาย,สิทธิกร,หล่อกัณภัย,รักษ์ผืนป่าประเทศไทย,247
141,กรุงเทพมหานคร,3,8,นางสาว,วาสุชา,จันธนนิโรจน์,ประชาชาติ,235
142,กรุงเทพมหานคร,3,9,นาย,ศิระรังษี,ปารมีอิทธิวงษ์,ชาติไทยพัฒนา,208
143,กรุงเทพมหานคร,3,2,นาย,สกนธ์,กัปปิยจรรยา,ประชาภิวัฒน์,186
144,กรุงเทพมหานคร,3,18,นาย,ธนชัย,ตั้งตรงสากล,ไทยศรีวิไลย์,183
145,กรุงเทพมหานคร,3,23,นางสาว,ณัฐพร,อดุลย์เศรณี,พลังไทยรักชาติ,147
146,กรุงเทพมหานคร,3,21,นาย,อุปถัมภ์,พรรณสังข์,ครูไทยเพื่อประชาชน,142
147,กรุงเทพมหานคร,3,22,นาย,กิตตน์,รุ่งณรงค์รักษ์,พลังชาติไทย,129
148,กรุงเทพมหานคร,3,7,นาง,นงลักษณ์,ติรกาญจนา,พลังธรรมใหม่,102
149,กรุงเทพมหานคร,3,26,นาย,ชมน์สฤษฏ์,รัตนชัยเดชา,ประชาธิปไตยใหม่,101
150,กรุงเทพมหานคร,3,16,นาย,ปฐวี,ชัยวัฒน์,ประชานิยม,40
151,กรุงเทพมหานคร,3,17,นาง,ธนัชพร,วงษ์ทองทิว,ภราดรภาพ,36
152,กรุงเทพมหานคร,3,31,นางสาว,ภรรษนรร,นิทัศนานนทชัย,แผ่นดินธรรม,34
153,กรุงเทพมหานคร,3,25,นาย,พิสิษฐ์,เจียมจิรอานนท์,พลังไทสร้างชาติ,34
154,กรุงเทพมหานคร,3,28,นางสาว,พรสุดา,ประสพสุข,พลังศรัทธา,32
155,กรุงเทพมหานคร,3,24,ร้อยตรี,ศรันย์วิทย์,เหมรักษ์,พลังสังคม,29
156,กรุงเทพมหานคร,3,33,นาย,กฤษณะ,เนตร์ชัยรัตน์,ไทรักธรรม,28
157,กรุงเทพมหานคร,3,29,นางสาว,อิสราภรณ์,พัชร์ปวริศร์,มหาชน,27
158,กรุงเทพมหานคร,3,30,นางสาว,ปรีดาพร,จำรัสธนเดช,ประชาธรรมไทย,25
159,กรุงเทพมหานคร,3,32,นาย,สุรสิทธิ์,ผาบชมภู,ภาคีเครือข่ายไทย,12
160,กรุงเทพมหานคร,3,27,นาย,เพียรชัย,องค์ศรีตระกูล,มติประชา,9
161,กรุงเทพมหานคร,3,1,นาย,พงษ์พิสุทธิ์,จินตโสภณ,ไทยรักษาชาติ,0
162,กรุงเทพมหานคร,4,6,นาง,กรณิศ,งามสุคนธ์รัตนา,พลังประชารัฐ,27620
163,กรุงเทพมหานคร,4,2,นาย,กรณ์,จตุวิมล,อนาคตใหม่,25588
164,กรุงเทพมหานคร,4,11,นาย,อนุชา,บูรพชัยศรี,ประชาธิปัตย์,13890
165,กรุงเทพมหานคร,4,21,นาย,ธนภณ,ธัญธนสกุล,เศรษฐกิจใหม่,4408
166,กรุงเทพมหานคร,4,1,นาย,บุญเลิศ,นุ้ยเมือง,เพื่อชาติ,3424
167,กรุงเทพมหานคร,4,3,นางสาว,ดวงพร,ยวงสูงเนิน,เสรีรวมไทย,3199
168,กรุงเทพมหานคร,4,5,นาย,เอกราช,หวังนุช,ภูมิใจไทย,898
169,กรุงเทพมหานคร,4,4,นาย,พิรสุต,จันทรานุวัฒน์,รวมพลังประชาชาติไทย,712
170,กรุงเทพมหานคร,4,8,นาย,มีชัย,ออสุวรรณ,ประชาชาติ,420
171,กรุงเทพมหานคร,4,17,นาย,อดิธร,ศรีประเสริฐ,พลังท้องถิ่นไท,395
172,กรุงเทพมหานคร,4,16,นาง,สุธีรัชต์,อมรพงศาพันธ์,รักษ์ผืนป่าประเทศไทย,269
173,กรุงเทพมหานคร,4,7,นางสาว,มารีเย๊าะ,มหาพล,ชาติพัฒนา,269
174,กรุงเทพมหานคร,4,14,นางสาว,ศิริวรรณ,วิชญาโนทัย,ชาติไทยพัฒนา,202
175,กรุงเทพมหานคร,4,12,นาย,สมชาย,ชีวเกรียงไกร,ประชาชนปฏิรูป,179
176,กรุงเทพมหานคร,4,10,นาย,ศุภฤกษ์,ธนาพัชรมนฑ์,ไทยศรีวิไลย์,165
177,กรุงเทพมหานคร,4,28,นาย,สมพิศ,ผอบเพ็ชร,พลังไทสร้างชาติ,124
178,กรุงเทพมหานคร,4,22,นาย,ธนเดช,ไชยพฤกษ์,ประชากรไทย,75
179,กรุงเทพมหานคร,4,24,นางสาว,ปิยทิพย์,จีรวิวัฒนชัย,ประชาธิปไตยใหม่,74
180,กรุงเทพมหานคร,4,26,นาย,นิพนธ์,ฐิติภัค,มติประชา,71
181,กรุงเทพมหานคร,4,20,นาย,ธนเสฏฐ์,รัตนสมบูรณ์,พลังชาติไทย,64
182,กรุงเทพมหานคร,4,13,นาย,จักรกรินทร์,สิงหนุต,มหาชน,62
183,กรุงเทพมหานคร,4,19,นาย,พันเทพ,หงษ์สุมาลย์,ประชานิยม,51
184,กรุงเทพมหานคร,4,23,นาย,วุฒิวัฒน์,ธนินพัฒนรัตน์,ครูไทยเพื่อประชาชน,45
185,กรุงเทพมหานคร,4,9,นาย,นรินทร์,โกศลรุ่งเรือง,ประชาภิวัฒน์,40
186,กรุงเทพมหานคร,4,25,นาย,ณัฐรัตน์,ไหลพิริยกุล,พลังรัก,35
187,กรุงเทพมหานคร,4,31,นางสาว,ณัฐวลัย,สีแดง,ไทรักธรรม,32
188,กรุงเทพมหานคร,4,15,นาย,สันทัด,อัศวมั่นคงเจริญ,ภราดรภาพ,26
189,กรุงเทพมหานคร,4,29,นางสาว,จิตติมา,มากบุญธรรม,พลเมืองไทย,25
190,กรุงเทพมหานคร,4,30,นางสาว,ณัฏฐิยา,ลิ้นลา,พลังศรัทธา,20
191,กรุงเทพมหานคร,4,32,นาย,ฉัตรชัย,คงเกิด,ภาคีเครือข่ายไทย,17
192,กรุงเทพมหานคร,4,27,นาง,กาญจนาภา,สิทธิคุณาพันธุ์,ประชาธรรมไทย,13
193,กรุงเทพมหานคร,4,18,นาย,นวธันย์,ธวัชวงศ์เดชากุล,ไทยรักษาชาติ,0
194,กรุงเทพมหานคร,5,13,นาย,ประเดิมชัย,บุญช่วยเหลือ,เพื่อนไทย,27897
195,กรุงเทพมหานคร,5,2,นางสาว,อมรรัตน์,เพชรทัต,พลังประชารัฐ,27667
196,กรุงเทพมหานคร,5,8,นาย,อดิศร,โพธิ์อ่าน,อนาคตใหม่,25484
197,กรุงเทพมหานคร,5,9,นาย,ธนา,ชีรวินิจ,ประชาธิปัตย์,18711
198,กรุงเทพมหานคร,5,29,นาย,ปฎิวัติ,ตรองจิตต์,เศรษฐกิจใหม่,5707
199,กรุงเทพมหานคร,5,7,นาย,กฤต,เลิศเศรษฐการ,เสรีรวมไทย,2583
200,กรุงเทพมหานคร,5,4,นาย,ธัชพงศ์,ชูดำ,ภูมิใจไทย,746
201,กรุงเทพมหานคร,5,17,นาย,ภาณุพงศ์,บัวมาตร,รวมพลังประชาชาติไทย,603
202,กรุงเทพมหานคร,5,11,นาย,สุทักษ์,จิระรัตนวงศ์,ชาติไทยพัฒนา,436
203,กรุงเทพมหานคร,5,15,นาย,จักรทิพย์,ปัทมะทิน,รักษ์ผืนป่าประเทศไทย,369
204,กรุงเทพมหานคร,5,1,นาย,ยงยุทธ,วงศ์ธีระสูตร,ชาติพัฒนา,291
205,กรุงเทพมหานคร,5,14,นางสาว,สษิณปภา,สาทสุทธิ,เพื่อชาติ,221
206,กรุงเทพมหานคร,5,6,นางสาว,ฐิตาภา,อภิญญาตกุล,ไทยศรีวิไลย์,209
207,กรุงเทพมหานคร,5,24,นาง,เอื้องฟ้า,งามธุระ,ชาติพันธุ์ไทย,164
208,กรุงเทพมหานคร,5,3,นาย,อภิเดช,ชยานนท์เกสรี,ประชาชาติ,140
209,กรุงเทพมหานคร,5,21,นาย,ณัฐสุรัช,หงษ์วิจิตปรีชา,ประชาธิปไตยใหม่,107
210,กรุงเทพมหานคร,5,22,นาย,พงศ์สัคค์,พุฒแก้ว,พลังชาติไทย,104
211,กรุงเทพมหานคร,5,12,นาย,ศุภศักดิ์,บุญญะสุต,ประชาภิวัฒน์,97
212,กรุงเทพมหานคร,5,18,นาย,สมเกียรติ,มั่นคง,พลังสังคม,97
213,กรุงเทพมหานคร,5,10,นาง,กรรธิมา,สันติสุข,พลังธรรมใหม่,92
214,กรุงเทพมหานคร,5,26,นาย,อนุรักษ์,รุ่งแจ้ง,พลังท้องถิ่นไท,86
215,กรุงเทพมหานคร,5,33,นาง,พิชญ์ดา,เดอเยซูซ์,พลังประชาธิปไตย,82
216,กรุงเทพมหานคร,5,25,นางสาว,สุภาพร,สัมโย,พลังไทยรักไทย,77
217,กรุงเทพมหานคร,5,23,นาย,กวิน,นิลพานิช,ครูไทยเพื่อประชาชน,56
218,กรุงเทพมหานคร,5,16,นาง,น้องนุช,โทเอ,ภราดรภาพ,38
219,กรุงเทพมหานคร,5,20,นาย,พนิต,นุชน้อย,ประชานิยม,38
220,กรุงเทพมหานคร,5,30,นาย,ภูเบศร์,มงคลวัฒน์,มหาชน,30
221,กรุงเทพมหานคร,5,28,นางสาว,ปณัฎฎา,แก้วประเสริฐ,ภาคีเครือข่ายไทย,24
222,กรุงเทพมหานคร,5,32,นาย,ณภัทร,หลวงเมือง,ประชาธรรมไทย,16
223,กรุงเทพมหานคร,5,19,นาย,ทนัฏฐ์,ปานโสภณ,พลังปวงชนไทย,14
224,กรุงเทพมหานคร,5,27,นาย,สุชาติ,สุวรรณปราโมทย์,มติประชา,9
225,กรุงเทพมหานคร,5,31,นาย,มานพ,ศุขะพันธุ์,พลังไทสร้างชาติ,0
226,กรุงเทพมหานคร,5,5,นาย,สมชาย,ดุรงค์เดช,ประชาชนปฏิรูป,0
227,กรุงเทพมหานคร,6,11,นางสาว,ภัทพร,วรกานนท์,พลังประชารัฐ,28690
228,กรุงเทพมหานคร,6,8,นาย,คริส,โปตระนันทน์,อนาคตใหม่,23980
229,กรุงเทพมหานคร,6,3,นาย,ประพนธ์,เนตรรังษี,เพื่อนไทย,22275
230,กรุงเทพมหานคร,6,10,นาย,อรรถวิชช์,สุวรรณภักดี,ประชาธิปัตย์,16525
231,กรุงเทพมหานคร,6,20,นาง,สุมณฑา,อ่อนนุ่ม,เศรษฐกิจใหม่,5416
232,กรุงเทพมหานคร,6,2,นาย,ภูวพัฒน์,ชนะสกล,เสรีรวมไทย,2471
233,กรุงเทพมหานคร,6,1,นาย,อนุชาญ,กวางทอง,ภูมิใจไทย,1101
234,กรุงเทพมหานคร,6,7,นาง,ดวงกมล,ดวงสร้อยทอง,รวมพลังประชาชาติไทย,811
235,กรุงเทพมหานคร,6,18,พลตำรวจตรี,สุริยะ,อยู่เย็น,รักษ์ผืนป่าประเทศไทย,429
236,กรุงเทพมหานคร,6,15,นาย,รุจชรินทร์,ทองใหญ่,พลังท้องถิ่นไท,384
237,กรุงเทพมหานคร,6,9,นาย,พีรชาติ,ยุกตานนท์,ชาติไทยพัฒนา,276
238,กรุงเทพมหานคร,6,4,ร้อยตำรวจโท,รพีพจน์,เจิมเทียนชัย,ประชาชนปฏิรูป,263
239,กรุงเทพมหานคร,6,6,นาย,ณัฏฐ์ปิยะ,กุลจิรารวีนิภา,ชาติพัฒนา,224
240,กรุงเทพมหานคร,6,16,นาย,พิชัย,บุราวาศ,ไทยศรีวิไลย์,164
241,กรุงเทพมหานคร,6,17,นาย,สุรภาส,วิเชียร,ภราดรภาพ,117
242,กรุงเทพมหานคร,6,13,นาย,วิโรจน์,เจษฎาดิลก,ประชาชาติ,115
243,กรุงเทพมหานคร,6,12,นาย,ไชยา,ประดิษฐธรรม,เพื่อชาติ,102
244,กรุงเทพมหานคร,6,21,นาง,อังศุธร,อังคะพินทุ,พลังชาติไทย,75
245,กรุงเทพมหานคร,6,5,นาย,สังวน,เจิมแป้น,ประชานิยม,66
246,กรุงเทพมหานคร,6,27,นางสาว,ซารีพ๊ะ,โปร่งรัศมี,พลเมืองไทย,63
247,กรุงเทพมหานคร,6,23,นาย,ภัทรพงศ์,วนะไชยเกียรติ,พลังรัก,59
248,กรุงเทพมหานคร,6,25,นาง,นภารำไพ,ณ นคร,มหาชน,49
249,กรุงเทพมหานคร,6,30,นาย,ลาภวัต,สุริยสกุลลาภ,ประชาธิปไตยใหม่,44
250,กรุงเทพมหานคร,6,19,นาย,ประวีร์,จินดาวรรณ,เพื่อแผ่นดิน,39
251,กรุงเทพมหานคร,6,22,นาย,พิสิษฐ์,พิพัฒน์กุลบุตร,ครูไทยเพื่อประชาชน,38
252,กรุงเทพมหานคร,6,14,นาย,เอนก,นาคดิลก,ประชาภิวัฒน์,36
253,กรุงเทพมหานคร,6,24,นาย,ขรรค์ชัย,แก้วเนตร,พลังปวงชนไทย,33
