id,province,zone,candidate_no,title,first_name,last_name,party,score
1,กระบี่,1,4,นาย,อาคม,เอ่งฉ้วน,ประชาธิปัตย์,63783
2,กระบี่,1,9,นาย,สฤษฎ์พงษ์,เกี่ยวข้อง,ไทยรักไทย,30581
3,กระบี่,1,11,นาย,อริษฎร์,จิรเดชตระกูล,มหาชน,3177
4,กระบี่,2,4,นาย,พิเชษฐ,พันธุ์วิชาติกุล,ประชาธิปัตย์,67022
5,กระบี่,2,9,นาย,ดำรงค์,กิตติธรกุล,ไทยรักไทย,32594
6,กรุงเทพมหานคร,1,4,นาง,เจิมมาศ,จึงเลิศศิริ,ประชาธิปัตย์,32926
7,กรุงเทพมหานคร,1,9,นาย,ศิริ,หวังบุญเกิด,ไทยรักไทย,26131
8,กรุงเทพมหานคร,1,1,นาย,สุวิทย์,จารึกเสถียร,ชาติไทย,2075
9,กรุงเทพมหานคร,1,11,นางสาว,จิรภา,แสนเกษม,มหาชน,1193
10,กรุงเทพมหานคร,1,5,นาย,ประสพชัย,ชโลปถัมภ์,ประชาชนไทย,102
11,กรุงเทพมหานคร,2,9,นาย,กฤษฎา,สัจจกุล,ไทยรักไทย,37493
12,กรุงเทพมหานคร,2,4,นาง,สุภัคสิริ,หฤษฎางค์กูร,ประชาธิปัตย์,14071
13,กรุงเทพมหานคร,2,1,นาย,อรัญ,พันธุมจินดา,ชาติไทย,3015
14,กรุงเทพมหานคร,2,11,นาย,พิชัย,สิริรัตนพลกุล,มหาชน,1164
15,กรุงเทพมหานคร,2,5,นาย,สืบสันต์,สืบสหการ,ประชาชนไทย,129
16,กรุงเทพมหานคร,3,9,นาง,ลลิตา,ฤกษ์สำราญ,ไทยรักไทย,47376
17,กรุงเทพมหานคร,3,4,นาย,ประพันธ์,คูณมี,ประชาธิปัตย์,23885
18,กรุงเทพมหานคร,3,1,นาย,ฉัตรชัย,นาคอนุรักษ์,ชาติไทย,3217
19,กรุงเทพมหานคร,3,11,นาย,วิภาส,ทองสุทธิ์,มหาชน,1191
20,กรุงเทพมหานคร,3,5,นาย,จรัล,สถิตปรัชญากุล,ประชาชนไทย,225
21,กรุงเทพมหานคร,4,9,ร้อยเอก,รชฏ,พิสิษฐบรรณกร,ไทยรักไทย,29699
22,กรุงเทพมหานคร,4,4,นาย,พุทธิพงษ์,ปุณณกันต์,ประชาธิปัตย์,27888
23,กรุงเทพมหานคร,4,1,นาย,กฤษฎา,อินทามระ,ชาติไทย,1663
24,กรุงเทพมหานคร,4,11,นาย,พจน์,ลักษณสมพงศ์,มหาชน,741
25,กรุงเทพมหานคร,4,5,นาย,กฤตย์,ธารสุนทร,ประชาชนไทย,79
26,กรุงเทพมหานคร,5,9,นาย,ประจวบ,อึ๊งภากรณ์,ไทยรักไทย,23236
27,กรุงเทพมหานคร,5,4,นาย,กอร์ปศักดิ์,สภาวสุ,ประชาธิปัตย์,20456
28,กรุงเทพมหานคร,5,1,นางสาว,ปอรรัชม์,ยอดเณร,ชาติไทย,2732
29,กรุงเทพมหานคร,5,11,นางสาว,ชมพูนุท,ชายุตพงศ์,มหาชน,374
30,กรุงเทพมหานคร,6,4,หม่อมหลวง,อภิมงคล,โสณกุล,ประชาธิปัตย์,34931
31,กรุงเทพมหานคร,6,9,นาง,อรทัย,ฐานะจาโร,ไทยรักไทย,27271
32,กรุงเทพมหานคร,6,1,นาย,ธรรณม์ชัย,รุ่งจิรโรจน์,ชาติไทย,1559
33,กรุงเทพมหานคร,6,11,นาย,ดำรงศักดิ์,ธารดำรงค์,มหาชน,731
34,กรุงเทพมหานคร,7,4,นาย,กรณ์,จาติกวณิช,ประชาธิปัตย์,36010
35,กรุงเทพมหานคร,7,9,นาย,ดนุพร,ปุณณกันต์,ไทยรักไทย,29613
36,กรุงเทพมหานคร,7,1,นางสาว,ดวงดาว,รอบคอบ,ชาติไทย,1509
37,กรุงเทพมหานคร,7,11,นาย,ณัฐพัชร์,โชติวรวัฒน์,มหาชน,363
38,กรุงเทพมหานคร,8,9,นาย,พงษ์พิสุทธิ์,จินตโสภณ,ไทยรักไทย,25089
39,กรุงเทพมหานคร,8,4,นาย,สมเกียรติ,ฉันทวานิช,ประชาธิปัตย์,24123
40,กรุงเทพมหานคร,8,1,นาย,ชัยยุทธ,วงศ์พิภพมงคล,ชาติไทย,1070
41,กรุงเทพมหานคร,9,9,นาวาอากาศตรี,ศิธา,ทิวารี,ไทยรักไทย,30342
42,กรุงเทพมหานคร,9,4,นาย,ถนอม,อ่อนเกตุพล,ประชาธิปัตย์,20143
43,กรุงเทพมหานคร,9,11,นาย,โชคชัย,สุดดี,มหาชน,832
44,กรุงเทพมหานคร,9,19,นาย,ศุภโชค,จินดาพล,รักษ์ถิ่นไทย,404
45,กรุงเทพมหานคร,10,9,นางสาว,ณหทัย,ทิวไผ่งาม,ไทยรักไทย,32483
46,กรุงเทพมหานคร,10,4,นาย,อิสรา,สุนทรวัฒน์,ประชาธิปัตย์,29084
47,กรุงเทพมหานคร,10,1,นาย,สุคนธ์,ฟ้าอรุณ,ชาติไทย,1441
48,กรุงเทพมหานคร,10,11,นาย,สิทธิชัย,นุ่มแจ่ม,มหาชน,635
49,กรุงเทพมหานคร,10,5,นาย,บุญส่ง,ประเสริฐดำรง,ประชาชนไทย,80
50,กรุงเทพมหานคร,11,9,นาย,ยุรนันท์,ภมรมนตรี,ไทยรักไทย,40176
51,กรุงเทพมหานคร,11,4,พลเอก,เฟื่องวิชชุ์,อนิรุทธเทวา,ประชาธิปัตย์,30497
52,กรุงเทพมหานคร,11,1,พันตำรวจเอก,อวยชัย,ชุนาวรรณ,ชาติไทย,3091
53,กรุงเทพมหานคร,11,11,นางสาว,ณัฐชนก,ผดุงทรง,มหาชน,698
54,กรุงเทพมหานคร,12,9,นาย,เฉลิมชัย,จีนะวิจารณะ,ไทยรักไทย,51424
55,กรุงเทพมหานคร,12,4,นาย,ชวนนท์,อินทรโกมาลย์สุต,ประชาธิปัตย์,33324
56,กรุงเทพมหานคร,12,1,นาย,สุรพล,ศรีวิทยา,ชาติไทย,3488
57,กรุงเทพมหานคร,12,11,นาย,นิพนธ์,ทาบุราญ,มหาชน,750
58,กรุงเทพมหานคร,12,5,นาย,กรณิศ,ศรีสัจจา,ประชาชนไทย,113
59,กรุงเทพมหานคร,12,21,นาย,ณัฐฌพรหม,นุสติ,กฤษไทยมั่นคง,99
60,กรุงเทพมหานคร,13,9,นางสาว,ศุภมาส,อิศรภักดี,ไทยรักไทย,39348
61,กรุงเทพมหานคร,13,4,นาย,อัศวิน,อภัยวงศ์,ประชาธิปัตย์,17707
62,กรุงเทพมหานคร,13,11,นาย,จิตติ,โสภณดิเรกรัตน์,มหาชน,3227
63,กรุงเทพมหานคร,13,1,นาย,ชาญเวทย์,บูชา,ชาติไทย,2145
64,กรุงเทพมหานคร,14,1,นางสาว,จณิสตา,ลิ่วเฉลิมวงศ์,ชาติไทย,37457
65,กรุงเทพมหานคร,14,4,นาย,สุรศักดิ์,ทรงไชยรัตนกุล,ประชาธิปัตย์,9419
66,กรุงเทพมหานคร,14,10,นาย,ไพโรจน์,เกี้ยวทอง,ความหวังใหม่,2375
67,กรุงเทพมหานคร,14,11,นาย,สุทธินันท์,จันทระ,มหาชน,2054
68,กรุงเทพมหานคร,14,5,นาย,พลพิสิทธิ์,แจวจันทึก,ประชาชนไทย,434
69,กรุงเทพมหานคร,15,9,นาง,ปวีณา,หงสกุล,ไทยรักไทย,59718
70,กรุงเทพมหานคร,15,4,นาย,เดชา,ยิ้มอำนวย,ประชาธิปัตย์,16341
71,กรุงเทพมหานคร,15,1,นาย,สมชาย,เวสารัชตระกูล,ชาติไทย,6091
72,กรุงเทพมหานคร,15,11,นาย,ปริญญา,เกษศิริ,มหาชน,800
73,กรุงเทพมหานคร,15,10,นาย,อานนท์,เชาวนรัตน์,ความหวังใหม่,139
74,กรุงเทพมหานคร,16,9,นาย,อนุสรณ์,ปั้นทอง,ไทยรักไทย,56596
75,กรุงเทพมหานคร,16,4,นาย,สุริยะ,ศึกษากิจ,ประชาธิปัตย์,27986
76,กรุงเทพมหานคร,16,11,นาย,ฐิติโชค,กาญจนภักดี,มหาชน,5785
77,กรุงเทพมหานคร,16,1,ร้อยตำรวจเอก,กษิดิศ,เทียกสีบุญ,ชาติไทย,3507
78,กรุงเทพมหานคร,17,9,นาย,ประมณฑ์,คุณะเกษม,ไทยรักไทย,35919
79,กรุงเทพมหานคร,17,4,นาย,ชูศักดิ์,จึงพานิช,ประชาธิปัตย์,24250
80,กรุงเทพมหานคร,17,1,ร้อยตำรวจเอก,ศักดิ์ชัย,จีรพรชัย,ชาติไทย,2255
81,กรุงเทพมหานคร,17,5,นาย,พันธ์วริศ,พุกเสวก,ประชาชนไทย,109
82,กรุงเทพมหานคร,18,9,นางสาว,ภูวนิดา,คุนผลิน,ไทยรักไทย,31691
83,กรุงเทพมหานคร,18,4,นาย,บำรุง,รัตนะ,ประชาธิปัตย์,23632
84,กรุงเทพมหานคร,18,1,นาย,ภคิณ,ทิพย์สุคนธ์,ชาติไทย,1495
85,กรุงเทพมหานคร,18,11,นาย,พิชัย,หงษ์สุวรรณ,มหาชน,576
86,กรุงเทพมหานคร,18,5,นาย,สันติ,วิชัยพล,ประชาชนไทย,85
87,กรุงเทพมหานคร,19,9,นาย,พิมล,ศรีวิกรม์,ไทยรักไทย,44940
88,กรุงเทพมหานคร,19,4,นาย,ฐิติ,ชัยนาม,ประชาธิปัตย์,27719
89,กรุงเทพมหานคร,19,11,นาย,ปานกฤษณ์,จรัณยานนท์,มหาชน,775
90,กรุงเทพมหานคร,19,15,นางสาว,ประดับ,เอี่ยมโอบวงศ์,ชาติประชาธิปไตย,151
91,กรุงเทพมหานคร,19,5,นาย,วรรธนะ,เพชรชนะ,ประชาชนไทย,104
92,กรุงเทพมหานคร,20,9,นาย,พฤฒิชัย,ดำรงรัตน์,ไทยรักไทย,40139
93,กรุงเทพมหานคร,20,4,นาย,แพทย์ทิวา,เงินยวง,ประชาธิปัตย์,29458
94,กรุงเทพมหานคร,20,11,นาย,แมน,เจริญวัลย์,มหาชน,1561
95,กรุงเทพมหานคร,20,5,นาย,รักเกียรติ,แก้วทอง,ประชาชนไทย,85
96,กรุงเทพมหานคร,21,9,นาย,เอกพจน์,วงศ์อารยะ,ไทยรักไทย,48043
97,กรุงเทพมหานคร,21,4,นาง,นาถยา,เบ็ญจศิริวรรณ,ประชาธิปัตย์,35633
98,กรุงเทพมหานคร,21,1,นาย,กฤชญาณ,ทิพย์สุคนธ์,ชาติไทย,2296
99,กรุงเทพมหานคร,21,11,นาย,ธนัทเทพ,สุดถนอม,มหาชน,472
100,กรุงเทพมหานคร,21,10,นาย,อับดุลฮากีม,ยีตา,ความหวังใหม่,111
101,กรุงเทพมหานคร,22,9,นาย,ภัทรศักดิ์,โอสถานุเคราะห์,ไทยรักไทย,48210
102,กรุงเทพมหานคร,22,4,นาย,เสนีย์,สุวรรณดี,ประชาธิปัตย์,37658
103,กรุงเทพมหานคร,22,1,นาย,อภินันท์,พหลแพทย์,ชาติไทย,3027
104,กรุงเทพมหานคร,22,11,นาย,วิสูตร,วิสุทธิไกรสีห์,มหาชน,1461
105,กรุงเทพมหานคร,23,9,นางสาว,ศันสนีย์,นาคพงศ์,ไทยรักไทย,53976
106,กรุงเทพมหานคร,23,4,นาย,ชาญ,เชาว์วิศิษฐ,ประชาธิปัตย์,27325
107,กรุงเทพมหานคร,23,1,นาย,วิรัช,นาโค,ชาติไทย,2972
108,กรุงเทพมหานคร,23,11,พันตำรวจโท,ชาญชัย,งามธุระ,มหาชน,2761
109,กรุงเทพมหานคร,24,9,นาย,วัฒนา,เซ่งไพเราะ,ไทยรักไทย,32128
110,กรุงเทพมหานคร,24,4,นาย,สุทธิ,ปัญญาสกุลวงศ์,ประชาธิปัตย์,23865
111,กรุงเทพมหานคร,24,11,นาง,สมิตา,สรสุชาติ,มหาชน,4142
112,กรุงเทพมหานคร,24,1,นาย,สุรวีร์,บุญราช,ชาติไทย,2087
113,กรุงเทพมหานคร,24,18,นาย,เกียรติยศโรเยอร์,โลหนันทน์,รักษ์ถิ่นไทย,181
114,กรุงเทพมหานคร,25,9,นาย,มงคล,กิมสูนจันทร์,ไทยรักไทย,78296
115,กรุงเทพมหานคร,25,4,นาย,อนันต์,ฤกษ์ดี,ประชาธิปัตย์,35906
116,กรุงเทพมหานคร,25,12,นาย,มุดตาฝ้า,หมันงะ,ประชากรไทย,5842
117,กรุงเทพมหานคร,25,1,นาย,สุรชัย,นิวาสพันธ์,ชาติไทย,3689
118,กรุงเทพมหานคร,25,11,นาย,รัชพงศ์,ทาบุราญ,มหาชน,886
119,กรุงเทพมหานคร,25,5,นางสาว,ศุภลักษณ์,จิตปัญโญยศ,ประชาชนไทย,686
120,กรุงเทพมหานคร,25,21,นาย,ชูพงษ์,แพทย์หลักฟ้า,เผ่าไท,190
121,กรุงเทพมหานคร,25,13,นาย,กำพล,ศรีสมบูรณ์,ไทยช่วยไทย,85
122,กรุงเทพมหานคร,26,9,นาย,วิชาญ,มีนชัยนันท์,ไทยรักไทย,73744
123,กรุงเทพมหานคร,26,4,นาย,ประพันธ์,ปุษยไพบูลย์,ประชาธิปัตย์,43034
124,กรุงเทพมหานคร,26,1,นาย,ขุนธรรม,เดือดขุนทด,ชาติไทย,2851
125,กรุงเทพมหานคร,26,11,นาย,เดชา,อยู่หว่าง,มหาชน,1232
126,กรุงเทพมหานคร,26,10,นาย,แสนสมบูรณ์,นวลปวน,ความหวังใหม่,311
127,กรุงเทพมหานคร,26,5,ว่าที่ร้อยตรี,ศุภวัฒน์,ฟักตระกูล,ประชาชนไทย,144
128,กรุงเทพมหานคร,27,9,นาย,เอนก,หุตังคบดี,ไทยรักไทย,35075
129,กรุงเทพมหานคร,27,4,นาย,ธัชพงศ์,ธรรมพุฒิพงศ์,ประชาธิปัตย์,17850
130,กรุงเทพมหานคร,27,1,นาย,สุเทพ,แสงเอี่ยม,ชาติไทย,1843
131,กรุงเทพมหานคร,27,11,นาย,บัณฑูร,บุญสนอง,มหาชน,408
132,กรุงเทพมหานคร,27,5,นาย,เมือง,สุวรรณสัญญา,ประชาชนไทย,74
133,กรุงเทพมหานคร,28,9,นางสาว,ศิลัมพา,เลิศนุวัฒน์,ไทยรักไทย,26702
134,กรุงเทพมหานคร,28,4,นาย,วิลาศ,จันทร์พิทักษ์,ประชาธิปัตย์,22680
135,กรุงเทพมหานคร,28,11,นาย,รัชวิศน์,คุณปสุต,มหาชน,6521
136,กรุงเทพมหานคร,28,1,นาย,วิสิฐ,ศรีพิทักษ์,ชาติไทย,1413
137,กรุงเทพมหานคร,28,18,นาย,คณาบุญ,รัตนตานนท์,รักษ์ถิ่นไทย,66
138,กรุงเทพมหานคร,29,9,นาย,ภิมุข,สิมะโรจน์,ไทยรักไทย,39061
139,กรุงเทพมหานคร,29,4,นาย,จักรพันธ์,พรนิมิตร,ประชาธิปัตย์,30537
140,กรุงเทพมหานคร,29,1,นาย,มนูญ,นกยูงทอง,ชาติไทย,2233
141,กรุงเทพมหานคร,29,11,นาย,สมศักดิ์,มีเสถียร,มหาชน,380
142,กรุงเทพมหานคร,30,4,นาย,องอาจ,คล้ามไพบูลย์,ประชาธิปัตย์,30995
143,กรุงเทพมหานคร,30,9,นาย,จักรภพ,เพ็ญแข,ไทยรักไทย,23740
144,กรุงเทพมหานคร,30,1,นาย,นพกร,ธีรภาพวงศา,ชาติไทย,719
145,กรุงเทพมหานคร,30,11,นาย,ไชยยศ,อรุณสุริยศักดิ์,มหาชน,144
146,กรุงเทพมหานคร,30,5,นาง,กิ่งฟ้า,สืบสหการ,ประชาชนไทย,43
147,กรุงเทพมหานคร,31,9,นาย,ปิติพงศ์,เต็มเจริญ,ไทยรักไทย,53369
148,กรุงเทพมหานคร,31,4,นาย,บุณธีร์,พานิชประไพ,ประชาธิปัตย์,29264
149,กรุงเทพมหานคร,31,1,นาย,บุญชู,มีศรี,ชาติไทย,3486
150,กรุงเทพมหานคร,31,11,นาย,จวง,เทียนจวง,มหาชน,1235
151,กรุงเทพมหานคร,32,9,นาย,มานะ,คงวุฒิปัญญา,ไทยรักไทย,39199
152,กรุงเทพมหานคร,32,4,นาย,สุรันต์,จันทร์พิทักษ์,ประชาธิปัตย์,37556
153,กรุงเทพมหานคร,32,1,นาย,อภิชาติ,กมลทิพย์,ชาติไทย,2289
154,กรุงเทพมหานคร,32,11,นาย,พีระ,มีผล,มหาชน,923
155,กรุงเทพมหานคร,33,9,นาย,สุวัฒน์,ม่วงศิริ,ไทยรักไทย,47008
156,กรุงเทพมหานคร,33,4,นาง,นันทพร,วีรกุลสุนทร,ประชาธิปัตย์,32670
157,กรุงเทพมหานคร,33,1,นาย,สมบูรณ์,กุลเมืองน้อย,ชาติไทย,2273
158,กรุงเทพมหานคร,33,11,นาย,สมบัติ,เบญจศิริมงคล,มหาชน,694
159,กรุงเทพมหานคร,34,9,นาย,สุวัฒน์,วรรณศิริกุล,ไทยรักไทย,51273
160,กรุงเทพมหานคร,34,4,นาย,โสภณ,ขวัญบัว,ประชาธิปัตย์,34779
161,กรุงเทพมหานคร,34,1,นาย,มงคล,โค้ววัฒนะวงษ์รักษ์,ชาติไทย,12545
162,กรุงเทพมหานคร,34,11,นาย,สวัสดิ์,บุญรัตน์,มหาชน,1526
163,กรุงเทพมหานคร,35,9,นาย,สากล,ม่วงศิริ,ไทยรักไทย,72368
164,กรุงเทพมหานคร,35,4,พันตำรวจโท,สวัสดิ์,จำปาศรี,ประชาธิปัตย์,31343
165,กรุงเทพมหานคร,35,1,นาง,จุลี,เจิดเจริญดี,ชาติไทย,3875
166,กรุงเทพมหานคร,35,11,นาย,สนั่น,สุขเกษม,มหาชน,728
167,กรุงเทพมหานคร,36,9,นาย,สุธา,ชันแสง,ไทยรักไทย,42424
168,กรุงเทพมหานคร,36,4,นาย,โกวิทย์,ธารณา,ประชาธิปัตย์,30028
169,กรุงเทพมหานคร,36,1,นางสาว,นุจรี,ศิริสิงห์,ชาติไทย,3554
170,กรุงเทพมหานคร,36,11,นาย,อุฤทธิ์,บุนนาค,มหาชน,768
171,กรุงเทพมหานคร,37,9,นาย,แสวง,ฤกษ์จรัล,ไทยรักไทย,68529
172,กรุงเทพมหานคร,37,4,นาย,วัชระ,เพชรทอง,ประชาธิปัตย์,42523
173,กรุงเทพมหานคร,37,1,นาย,อนุชิต,พูนสิทธิโชค,ชาติไทย,4433
174,กรุงเทพมหานคร,37,11,นาย,พรชัย,เพชรชู,มหาชน,1243
175,กาญจนบุรี,1,9,พลเอก,สมชาย,วิษณุวงศ์,ไทยรักไทย,36509
176,กาญจนบุรี,1,4,นาย,สุเมศ,โพธิพิพิธ,ประชาธิปัตย์,22271
177,กาญจนบุรี,1,11,นาย,วสันต์,ภูษิตกาญจนา,มหาชน,10516
178,กาญจนบุรี,1,1,นาย,วิมล,พนมศักดิ์,ชาติไทย,4844
179,กาญจนบุรี,2,9,นาย,สันทัด,จีนาภักดิ์,ไทยรักไทย,48066
180,กาญจนบุรี,2,4,นาย,พินิจ,โพธิพิพิธ,ประชาธิปัตย์,24420
181,กาญจนบุรี,2,1,นาย,สมาน,เลื่อนเครือ,ชาติไทย,5237
182,กาญจนบุรี,2,11,นาง,อรัญญา,คณากรณ์,มหาชน,2491
183,กาญจนบุรี,3,4,นาย,ปารเมศ,โพธารากุล,ประชาธิปัตย์,45635
184,กาญจนบุรี,3,9,นาย,เรวัต,สิรินุกุล,ไทยรักไทย,33776
185,กาญจนบุรี,4,9,นาย,ไพบูลย์,พิมพ์พิสิฐถาวร,ไทยรักไทย,53471
186,กาญจนบุรี,4,11,นาย,อนุกูล,แพรไพศาล,มหาชน,12559
187,กาญจนบุรี,4,1,นาย,สุชาติ,นวกวงษ์,ชาติไทย,4700
188,กาญจนบุรี,4,4,พลตำรวจตรี,สุรัตน์,ยุทธโยธิน,ประชาธิปัตย์,4089
189,กาญจนบุรี,5,9,พลโท,มะ,โพธิ์งาม,ไทยรักไทย,34229
190,กาญจนบุรี,5,4,นาย,ประชา,โพธิพิพิธ,ประชาธิปัตย์,24293
191,กาฬสินธุ์,1,9,นาง,บุญรื่น,ศรีธเรศ,ไทยรักไทย,42093
192,กาฬสินธุ์,1,1,นาย,วิรัช,พิมพะนิตย์,ชาติไทย,27072
193,กาฬสินธุ์,1,11,นาย,ชัชวาล,เชิญตระกูล,มหาชน,6352
194,กาฬสินธุ์,1,4,นาย,วรุจน์,มูลศรี,ประชาธิปัตย์,2533
195,กาฬสินธุ์,1,6,นาย,ณัฐพล,สุวรรณชาติ,คนขอปลดหนี้,670
196,กาฬสินธุ์,1,10,นาย,กิติชัย,วินมูล,ความหวังใหม่,439
197,กาฬสินธุ์,1,5,นาย,วรวัฒน์,รุ่งรัตนกสิน,ประชาชนไทย,125
198,กาฬสินธุ์,2,9,นางสาว,อรดี,สุทธศรี,ไทยรักไทย,49102
199,กาฬสินธุ์,2,1,นาย,เกรียงไกร,ภูมิเหล่าแจ้ง,ชาติไทย,30211
200,กาฬสินธุ์,2,10,พันตำรวจเอก,ถนอม,ภูตีกา,ความหวังใหม่,379
201,กาฬสินธุ์,2,18,นาย,ภูมินทร์,ภูสุจริต,รักษ์ถิ่นไทย,94
202,กาฬสินธุ์,3,9,นาย,วิทยา,ภูมิเหล่าแจ้ง,ไทยรักไทย,35536
203,กาฬสินธุ์,3,4,นาย,จำลอง,ภูนวนทา,ประชาธิปัตย์,22023
204,กาฬสินธุ์,3,11,นาย,บวร,ภูจริต,มหาชน,10079
205,กาฬสินธุ์,3,6,นาย,แปลก,สุวรรณชาติ,คนขอปลดหนี้,3454
206,กาฬสินธุ์,3,10,นาย,ทศพร,บุญเรือง,ความหวังใหม่,2612
207,กาฬสินธุ์,3,1,นาย,กมล,จรูญเพ็ญ,ชาติไทย,746
208,กาฬสินธุ์,4,9,นาย,พีระเพชร,ศิริกุล,ไทยรักไทย,37371
209,กาฬสินธุ์,4,1,นาย,ธีระชัย,แสนภูวา,ชาติไทย,20554
210,กาฬสินธุ์,4,11,นาย,สำราญ,ญาณกาย,มหาชน,7927
211,กาฬสินธุ์,4,10,นาย,อภิเดช,ไทยแท้,ความหวังใหม่,4116
212,กาฬสินธุ์,4,6,ร้อยตำรวจเอก,เสกสิทธิ์,มาตชะลา,คนขอปลดหนี้,2882
213,กาฬสินธุ์,4,4,นาย,ธีระพงษ์,วงศ์พรหมเมฆ,ประชาธิปัตย์,1359
214,กาฬสินธุ์,4,8,นาย,เคน,สุภารีย์,แผ่นดินไทย,858
215,กาฬสินธุ์,4,5,นาย,ชอบเรียน,วงศ์ศิริ,ประชาชนไทย,574
216,กาฬสินธุ์,5,9,นางสาว,ภัทรา,วรามิตร,ไทยรักไทย,62254
217,กาฬสินธุ์,5,11,นาย,ภาณุพันธ์,เชาว์น้อย,มหาชน,7014
218,กาฬสินธุ์,5,4,นาย,พนมพร,เขตอนันต์,ประชาธิปัตย์,4040
219,กาฬสินธุ์,5,1,นาย,เดชชัย,เฉิดรัศมี,ชาติไทย,1227
220,กาฬสินธุ์,5,10,นาย,สิทธิศักดิ์,พัฒนชัย,ความหวังใหม่,1123
221,กาฬสินธุ์,5,6,นาย,วิเชียร,พลเยี่ยม,คนขอปลดหนี้,785
222,กาฬสินธุ์,5,18,นาย,สุระชัย,ไชยทองศรี,รักษ์ถิ่นไทย,555
223,กาฬสินธุ์,5,5,นาย,ณัฐวุฒิ,ไตรทิพย์,ประชาชนไทย,285
224,กาฬสินธุ์,6,9,นาย,ประเสริฐ,บุญเรือง,ไทยรักไทย,42838
225,กาฬสินธุ์,6,1,นาง,จิตตา,ณ กาฬสินธุ์,ชาติไทย,21031
226,กาฬสินธุ์,6,10,นาย,สุวัฒน์,สกุลโพน,ความหวังใหม่,5080
227,กาฬสินธุ์,6,11,นาย,แม้ว,ไชยทองศรี,มหาชน,3208
228,กาฬสินธุ์,6,6,นาย,ปิยะ,ปิ่นดำรง,คนขอปลดหนี้,1687
229,กาฬสินธุ์,6,4,นาย,อารยะ,นางาม,ประชาธิปัตย์,810
230,กำแพงเพชร,1,9,นาย,เรืองวิทย์,ลิกค์,ไทยรักไทย,40439
231,กำแพงเพชร,1,4,นาย,ปรีชา,มุสิกุล,ประชาธิปัตย์,23600
232,กำแพงเพชร,1,5,นาย,เดชา,ยามา,ประชาชนไทย,329
233,กำแพงเพชร,2,9,นางสาว,คนึง,ไทยประสิทธิ์,ไทยรักไทย,39819
234,กำแพงเพชร,2,4,นาย,สุขวิชชาญ,มุสิกุล,ประชาธิปัตย์,28205
235,กำแพงเพชร,2,1,พันตำรวจโท,จำเนียร,เภรีวงษ์,ชาติไทย,1343
236,กำแพงเพชร,2,5,ว่าที่ร้อยตรี,วิเศษ,นาโตนด,ประชาชนไทย,561
237,กำแพงเพชร,3,9,พันตำรวจโท,ไวพจน์,อาภรณ์รัตน์,ไทยรักไทย,43687
238,กำแพงเพชร,3,4,นาย,สำราญ,ศรีแปงวงศ์,ประชาธิปัตย์,16329
239,กำแพงเพชร,3,11,นาย,ธานี,สุโชดายน,มหาชน,3350
240,กำแพงเพชร,3,5,นาย,แสงอรุณ,วิพัฒโสภาภรณ์,ประชาชนไทย,382
241,กำแพงเพชร,4,9,นาย,สนั่น,สบายเมือง,ไทยรักไทย,40037
242,กำแพงเพชร,4,4,นาย,ณรงค์,อยู่ปาน,ประชาธิปัตย์,19911
243,กำแพงเพชร,4,1,นาย,มีชัย,พันธุวร,ชาติไทย,958
244,กำแพงเพชร,4,6,นาย,รำพัน,บัวผัน,คนขอปลดหนี้,376
245,กำแพงเพชร,4,5,นาย,ศิวดล,แว่นทอง,ประชาชนไทย,150
246,กำแพงเพชร,5,9,นาย,ถวิล,ฤกษ์หร่าย,ไทยรักไทย,48607
247,กำแพงเพชร,5,4,นางสาว,ณัฐกานต์,เสมเพียร,ประชาธิปัตย์,17959
248,กำแพงเพชร,5,5,นาย,อนันต์ยศ,นิลโชติ,ประชาชนไทย,509
249,ขอนแก่น,1,9,นาย,จักริน,พัฒน์ดำรงจิตร,ไทยรักไทย,49360
250,ขอนแก่น,1,11,นาย,อัษฎางค์,แสวงการ,มหาชน,12078
251,ขอนแก่น,1,4,พันตำรวจตรี,ประวัติ,วิเชฏฐพงษ์,ประชาธิปัตย์,9515
252,ขอนแก่น,1,10,นาง,จุฑามาศ,ธาตุดี,ความหวังใหม่,1006
253,ขอนแก่น,1,15,นาย,สมพร,ทีภูเวียง,ชาติประชาธิปไตย,337
254,ขอนแก่น,2,9,นาย,ประจักษ์,แกล้วกล้าหาญ,ไทยรักไทย,74042
255,ขอนแก่น,2,4,นาย,สุนทร,ลีซีทวน,ประชาธิปัตย์,9958
256,ขอนแก่น,2,11,นาย,บุญคง,ดวงจันคำ,มหาชน,6900
257,ขอนแก่น,2,10,นาย,เกริกฤทธิ,แจ้งพรมมา,ความหวังใหม่,1569
258,ขอนแก่น,2,1,นาย,วีระ,พลรักษา,ชาติไทย,1423
259,ขอนแก่น,2,6,นาย,อนุสรณ์,หวายสันเทียะ,คนขอปลดหนี้,770
260,ขอนแก่น,2,18,นาย,ชิน,เต็งเจริญกุล,รักษ์ถิ่นไทย,711
261,ขอนแก่น,2,8,นางสาว,พรพิมล,มูลสาร,แผ่นดินไทย,677
262,ขอนแก่น,2,5,นาง,นาตยา,ราชแสนเมือง,ประชาชนไทย,348
263,ขอนแก่น,2,15,นาย,วสันต์,ชูชัย,ชาติประชาธิปไตย,165
264,ขอนแก่น,2,13,นาย,สมคิด,สุขเจริญ,ไทยช่วยไทย,85
265,ขอนแก่น,3,9,นาย,จตุพร,เจริญเชื้อ,ไทยรักไทย,49406
