id,province,zone,candidate_no,title,first_name,last_name,party,score
29,กรุงเทพมหานคร,1,14,นาย,กมล,บันไดเพชร,พลังประชาชน,58437
30,กรุงเทพมหานคร,1,15,นางสาว,ยุวลักษณ์,อภิธนาคุณ,พลังประชาชน,55524
31,กรุงเทพมหานคร,1,8,นาย,บุญสิทธิ์,ธรรมโรจน์พินิจ,มัชฌิมาธิปไตย,11590
32,กรุงเทพมหานคร,1,7,นาย,ประจวบ,อึ้งภากรณ์,มัชฌิมาธิปไตย,9065
33,กรุงเทพมหานคร,1,12,นาย,อรัญ,พันธุมจินดา,ชาติไทย,8881
34,กรุงเทพมหานคร,1,9,นาย,กฤษฎา,สัจจกุล,มัชฌิมาธิปไตย,7865
35,กรุงเทพมหานคร,1,1,นางสาว,โพยมราษี,ฤกษ์สำราญ,เพื่อแผ่นดิน,3579
36,กรุงเทพมหานคร,1,2,นาย,ชาติพร,อัสสรัตน์,เพื่อแผ่นดิน,2899
37,กรุงเทพมหานคร,1,3,นาย,วรัญญู,สุจิวรพันธ์พงศ์,เพื่อแผ่นดิน,2893
38,กรุงเทพมหานคร,1,10,นาย,มโน,เมตตานันโท เลาหวณิช,ชาติไทย,2811
39,กรุงเทพมหานคร,1,11,นางสาว,กุสุมามาลย์,ปัจฉิมสวัสดิ์,ชาติไทย,2245
40,กรุงเทพมหานคร,1,25,หม่อมหลวง,ณัฏฐพล,เทวกุล,รวมใจไทยชาติพัฒนา,1403
41,กรุงเทพมหานคร,1,16,นาย,สมโภช,พุ่มน้อย,ประชากรไทย,1225
42,กรุงเทพมหานคร,1,19,ร้อยเอก,เมตตา,เต็มชำนาญ,ประชาราช,1039
43,กรุงเทพมหานคร,1,27,นาย,กิตติมา,สุทัศน์ ณ อยุธยา,รวมใจไทยชาติพัฒนา,879
44,กรุงเทพมหานคร,1,26,นาย,เอกพัฒน์,วิเชียรแพทยาคม,รวมใจไทยชาติพัฒนา,855
45,กรุงเทพมหานคร,1,17,จ่าเอก,สุนันชัย,บุญรอด,ประชากรไทย,724
46,กรุงเทพมหานคร,1,18,นาย,ถวิล,พรตเจริญ,ประชากรไทย,621
47,กรุงเทพมหานคร,1,21,นางสาว,วิภาดา,เต็มชำนาญ,ประชาราช,515
48,กรุงเทพมหานคร,1,20,นาย,พงษ์พจน์,หิรัญพฤกษ์,ประชาราช,465
49,กรุงเทพมหานคร,1,23,ดาบตำรวจ,วิชัย,กุลโพนเมือง,ประชามติ,374
50,กรุงเทพมหานคร,1,22,นาย,ชัยยะเกียรติ,ธนาทรัพย์เจริญ,ประชามติ,289
51,กรุงเทพมหานคร,1,29,นาย,อนันต์,บุญเดช,ไทยร่ำรวย,258
52,กรุงเทพมหานคร,1,24,นาย,เศรษฐ์ธนาฒย์,วัศยานันท์,ประชามติ,249
53,กรุงเทพมหานคร,1,28,ว่าที่ร้อยตรีหญิง,กัญจมา,หนูโหยบ,ไทยร่ำรวย,194
55,กรุงเทพมหานคร,1,32,นางสาว,ตั่ว,แซ่โล้ว,ความหวังใหม่,132
54,กรุงเทพมหานคร,1,30,นาย,ธนวัฒน์,สรลักษณ์ลิขิต,ไทยร่ำรวย,132
56,กรุงเทพมหานคร,1,31,นาง,ธัญญารัตน์,พรพงศ์ศุภสิน,ความหวังใหม่,130
57,กรุงเทพมหานคร,1,33,นาง,ประภาพร,ประสมพันธ์,ความหวังใหม่,87
58,กรุงเทพมหานคร,2,13,นาย,กรณ์,จาติกวณิช,ประชาธิปัตย์,126566
59,กรุงเทพมหานคร,2,14,นาย,สมเกียรติ,ฉันทวานิช,ประชาธิปัตย์,124808
60,กรุงเทพมหานคร,2,15,นาย,อนุชา,บูรพชัยศรี,ประชาธิปัตย์,122534
61,กรุงเทพมหานคร,2,16,นาย,พงษ์พิสุทธิ์,จินตโสภณ,พลังประชาชน,63857
62,กรุงเทพมหานคร,2,17,นาย,วิกรานต์,ศุภมงคล,พลังประชาชน,58842
63,กรุงเทพมหานคร,2,18,พันตำรวจเอก,พณาเจือเพ็ชร์,กฤษณะราช,พลังประชาชน,56171
64,กรุงเทพมหานคร,2,12,นาย,ชูวิทย์,เหล่าวรวิทย์,ชาติไทย,7167
65,กรุงเทพมหานคร,2,4,นาย,นิทิต,พุกกะณะสุต,เพื่อแผ่นดิน,6617
66,กรุงเทพมหานคร,2,1,นาย,พิเชียร,อำนาจวรประเสริฐ,มัชฌิมาธิปไตย,4334
67,กรุงเทพมหานคร,2,2,นางสาว,สุภาภรณ์,แสงทอง,มัชฌิมาธิปไตย,4154
68,กรุงเทพมหานคร,2,10,นาย,อภิเกียรติ,เจนพณิช,ชาติไทย,3941
69,กรุงเทพมหานคร,2,3,นาย,อายุทธ์,จิรชัยประวิตร,มัชฌิมาธิปไตย,3426
70,กรุงเทพมหานคร,2,6,นาย,ชัยพรพศิน,ธนถาวรกิตติ์,เพื่อแผ่นดิน,2944
71,กรุงเทพมหานคร,2,5,นางสาว,พงศ์สุธิดา,โตเทียนศรี,เพื่อแผ่นดิน,2815
72,กรุงเทพมหานคร,2,11,นาย,ชาญวุฒิ,ศุภพาณิชวงศ์,ชาติไทย,2413
73,กรุงเทพมหานคร,2,19,นาย,กรด,โรจนเสถียร,รวมใจไทยชาติพัฒนา,1955
74,กรุงเทพมหานคร,2,20,ร้อยเอก หม่อมหลวง,เกียรติเกษม,เกษมสันต์,รวมใจไทยชาติพัฒนา,1854
75,กรุงเทพมหานคร,2,21,นาย,พิชัย,กฤชไมตรี,รวมใจไทยชาติพัฒนา,1331
76,กรุงเทพมหานคร,2,7,นาย,โอฬาร,ตู้จินดา,ประชากรไทย,1164
77,กรุงเทพมหานคร,2,9,นาย,พิศาล,เทพศิริ,ประชากรไทย,1121
78,กรุงเทพมหานคร,2,8,นาย,บุญร่วม,สร้อยศรี,ประชากรไทย,1005
79,กรุงเทพมหานคร,2,22,นาย,จรูญเกียรติ,ภัทรมนตรีสิน,ประชามติ,270
80,กรุงเทพมหานคร,2,23,นาย,เอกฤทธิ์,เลี้ยงพาณิชย์,ประชามติ,248
81,กรุงเทพมหานคร,2,24,นาย,ธนัย,ศักดิ์เทวินทร์,ประชามติ,187
82,กรุงเทพมหานคร,2,25,นาย,ศุภวิทย์,โอวรารินท์,ไทยร่ำรวย,182
83,กรุงเทพมหานคร,2,27,นาย,สมเดช,เชาวน์ดี,ไทยร่ำรวย,172
84,กรุงเทพมหานคร,2,26,นาย,ยุทธ,ยุทธนา,ไทยร่ำรวย,149
85,กรุงเทพมหานคร,3,7,นาย,พีระพันธุ์,สาลีรัฐวิภาค,ประชาธิปัตย์,113146
86,กรุงเทพมหานคร,3,8,นาย,ธนา,ชีรวินิจ,ประชาธิปัตย์,111866
87,กรุงเทพมหานคร,3,9,นาย,สรรเสริญ,สมะลาภา,ประชาธิปัตย์,108492
88,กรุงเทพมหานคร,3,17,นาง,ภูวนิดา,คุนผลิน,พลังประชาชน,91756
89,กรุงเทพมหานคร,3,18,นาย,ยุรนันท์,ภมรมนตรี,พลังประชาชน,91201
90,กรุงเทพมหานคร,3,16,นาย,เฉลิมชัย,มหากิจศิริ,พลังประชาชน,87849
91,กรุงเทพมหานคร,3,12,นาย,จุมพล,จันทร์จิระ,ชาติไทย,4808
92,กรุงเทพมหานคร,3,4,นาย,ศักสิทธิ์,รามสูต,ประชากรไทย,3730
93,กรุงเทพมหานคร,3,15,นางสาว,รัตนาภรณ์,ธรรมโกศล,มัชฌิมาธิปไตย,3420
94,กรุงเทพมหานคร,3,1,นางสาว,ธัญยธรณ์,เรืองอัครนันท์,เพื่อแผ่นดิน,3193
95,กรุงเทพมหานคร,3,2,นาย,ปิติวัตติ์,แจ่มสว่างวรพงษ์,เพื่อแผ่นดิน,2882
96,กรุงเทพมหานคร,3,3,นาย,พงษ์รพี,บูรณสมภพ,เพื่อแผ่นดิน,2752
97,กรุงเทพมหานคร,3,6,นาย,สุเมธ,ลือพักตรา,ประชากรไทย,2662
98,กรุงเทพมหานคร,3,10,พันตำรวจเอก,อวยชัย,ชุนาวรรณ,ชาติไทย,2536
99,กรุงเทพมหานคร,3,19,นาง,วชิราภรณ์,อายุยืน,ประชาราช,2314
100,กรุงเทพมหานคร,3,13,นาย,ธนาพล,ตันบุญเพิ่ม,มัชฌิมาธิปไตย,2286
101,กรุงเทพมหานคร,3,14,นาง,วัจนา,สุทัศน์ ณ อยุธยา,มัชฌิมาธิปไตย,2223
102,กรุงเทพมหานคร,3,11,นาย,สมชาย,คุ้มพูล,ชาติไทย,1620
103,กรุงเทพมหานคร,3,5,นาย,เอกสิทธิ์,หมวดทอง,ประชากรไทย,1099
104,กรุงเทพมหานคร,3,25,นาย,พรศักดิ์,ศรีละมุล,รวมใจไทยชาติพัฒนา,1002
105,กรุงเทพมหานคร,3,26,นาย,บุญอนันต์,เปี่ยมพงศ์สานต์,รวมใจไทยชาติพัฒนา,901
106,กรุงเทพมหานคร,3,27,นาย,วีรยุทธ,โพธารามิก,รวมใจไทยชาติพัฒนา,860
107,กรุงเทพมหานคร,3,20,นาย,ชุมสาย,ศรียาภัย,ประชาราช,552
108,กรุงเทพมหานคร,3,21,นาย,สันติ,วิชัยพล,ประชาราช,370
109,กรุงเทพมหานคร,3,22,นาย,มาโนช,วีรานุกูล,ประชามติ,285
110,กรุงเทพมหานคร,3,28,ร้อยตำรวจเอก,ประเสริฐ,เหลืองอร่าม,ไทยร่ำรวย,233
111,กรุงเทพมหานคร,3,29,นาง,สิรารมย์,ศรีคิรินทร์,ไทยร่ำรวย,216
112,กรุงเทพมหานคร,3,23,นาย,วสันต์,หิรัญบูรณะ,ประชามติ,149
113,กรุงเทพมหานคร,3,24,นาย,จักรกฤษณ์,โกสุจริต,ประชามติ,146
114,กรุงเทพมหานคร,4,10,นาย,บุญยอด,สุขถิ่นไทย,ประชาธิปัตย์,113280
115,กรุงเทพมหานคร,4,11,นาย,อรรถวิชช์,สุวรรณภักดี,ประชาธิปัตย์,111726
116,กรุงเทพมหานคร,4,12,นาย,สกลธี,ภัททิยกุล,ประชาธิปัตย์,110413
117,กรุงเทพมหานคร,4,8,นางสาว,ศุภมาส,อิศรภักดี,พลังประชาชน,96504
118,กรุงเทพมหานคร,4,7,นาย,เฉลิมชัย,จีนะวิจารณะ,พลังประชาชน,94355
119,กรุงเทพมหานคร,4,9,นาย,กวี,ณ ลำปาง,พลังประชาชน,88403
120,กรุงเทพมหานคร,4,28,นาย,ชื่นชอบ,คงอุดม,รวมใจไทยชาติพัฒนา,29472
121,กรุงเทพมหานคร,4,29,นาย,สัณชัย,เองตระกูล,รวมใจไทยชาติพัฒนา,12685
122,กรุงเทพมหานคร,4,30,นาย,ธนัท,โชคธนไพศาล,รวมใจไทยชาติพัฒนา,10238
123,กรุงเทพมหานคร,4,34,นาง,ลีนา,จังจรรจา,พลังแผ่นดินไท,9473
124,กรุงเทพมหานคร,4,16,นาย,สุรชาติ,เทียนทอง,ประชาราช,9444
125,กรุงเทพมหานคร,4,19,ร้อยเอก,รชฏ,พิสิษฐบรรณกร,มัชฌิมาธิปไตย,5871
126,กรุงเทพมหานคร,4,21,นางสาว,อภิญญา,สุนทรสาธิต,มัชฌิมาธิปไตย,4902
127,กรุงเทพมหานคร,4,4,นาย,อรรฆชัย,ตระการศาสตร์,ชาติไทย,4831
128,กรุงเทพมหานคร,4,6,ร้อยตำรวจเอก,ศักดิ์ชัย,จีรพรชัย,ชาติไทย,2654
129,กรุงเทพมหานคร,4,13,นาย,จรัส,สุพร,ความหวังใหม่,2580
130,กรุงเทพมหานคร,4,1,ร้อยตำรวจเอก,ภูมินทร์,พึ่งสุจริต,เพื่อแผ่นดิน,2457
131,กรุงเทพมหานคร,4,20,นาย,ธนกร,วังบุญคงชนะ,มัชฌิมาธิปไตย,2455
132,กรุงเทพมหานคร,4,17,นาย,สันติ,บุลสถาพร,ประชาราช,2251
133,กรุงเทพมหานคร,4,3,นาย,ญาณกร,วรากุลรักษ์,เพื่อแผ่นดิน,2225
134,กรุงเทพมหานคร,4,2,นาย,สุวิชัย,ศุภรานนท์,เพื่อแผ่นดิน,2174
135,กรุงเทพมหานคร,4,18,นาย,สุพจน์,ห่อนาค,ประชาราช,2145
136,กรุงเทพมหานคร,4,5,นาย,พงศกร,พรหมสุวรรณ,ชาติไทย,2133
137,กรุงเทพมหานคร,4,14,นาย,กฤษฎา,พรหมพิพัฒน์พร,ความหวังใหม่,1415
138,กรุงเทพมหานคร,4,15,นาย,ประวิทย์,โพธิ์กระจ่าง,ความหวังใหม่,1191
139,กรุงเทพมหานคร,4,27,นาย,ปารเมศ,เอี่ยมศิลา,ประชามติ,1124
140,กรุงเทพมหานคร,4,26,นาย,อภิชาติ,จักรศรีพร,ประชามติ,862
141,กรุงเทพมหานคร,4,36,นาย,เทพ,เวชวิสิฐ,พลังแผ่นดินไท,840
142,กรุงเทพมหานคร,4,35,นาย,ปรีชา,สันตินธรกุล,พลังแผ่นดินไท,650
143,กรุงเทพมหานคร,4,22,ร้อยตำรวจตรี,เสน่ห์,ชัยทร,ประชากรไทย,483
144,กรุงเทพมหานคร,4,23,นาย,อาทิตย์,สิทธิเกษร,ประชากรไทย,447
145,กรุงเทพมหานคร,4,25,นาย,วิเศษ,แสงกาญจนวนิช,ประชามติ,432
146,กรุงเทพมหานคร,4,24,ร้อยตรี,สมศักดิ์,ฝากมิตร,ประชากรไทย,353
147,กรุงเทพมหานคร,4,31,นาย,สุวิทย์,นิ่มน้อย,ไทยร่ำรวย,260
148,กรุงเทพมหานคร,4,33,นางสาว,ธัญกช,พิทยานุกุล,ไทยร่ำรวย,239
149,กรุงเทพมหานคร,4,32,นาย,วันชัย,พรวิริยางกูร,ไทยร่ำรวย,209
150,กรุงเทพมหานคร,5,14,นาย,อนุสรณ์,ปั้นทอง,พลังประชาชน,112876
151,กรุงเทพมหานคร,5,13,นาวาอากาศเอก,อนุดิษฐ์,นาครทรรพ,พลังประชาชน,110963
152,กรุงเทพมหานคร,5,15,นาย,การุณ,โหสกุล,พลังประชาชน,105367
153,กรุงเทพมหานคร,5,2,นาย,ก้องศักดิ์,ยอดมณี,ประชาธิปัตย์,82107
154,กรุงเทพมหานคร,5,1,ร้อยเอก,พิทักษ์,ฐานบัญชา,ประชาธิปัตย์,81652
155,กรุงเทพมหานคร,5,3,นาย,วิทเยนทร์,มุตตามระ,ประชาธิปัตย์,78247
156,กรุงเทพมหานคร,5,4,นางสาว,จณิสตา,ลิ่วเฉลิมวงศ์,ชาติไทย,43721
157,กรุงเทพมหานคร,5,5,นาย,ฉมาดล,หงสกุล,ชาติไทย,27052
158,กรุงเทพมหานคร,5,6,นาย,ฐิติโชค,กาญจนภักดี,ชาติไทย,19372
159,กรุงเทพมหานคร,5,12,นาย,ฐปนวัฒน์,ที่รัก,ความหวังใหม่,11854
160,กรุงเทพมหานคร,5,19,ร้อยเอก,วิชัย,ราชานนท์,เพื่อแผ่นดิน,5677
161,กรุงเทพมหานคร,5,8,นางสาว,จิรภา,แสนเกษม,มัชฌิมาธิปไตย,4360
162,กรุงเทพมหานคร,5,16,พันตำรวจโท,สันธนะ,ประยูรรัตน์,ประชากรไทย,3749
163,กรุงเทพมหานคร,5,7,นาวาอากาศโท,รวยลาภ,เอี่ยมทอง,มัชฌิมาธิปไตย,2539
164,กรุงเทพมหานคร,5,9,นาย,อัศวิน,อภัยวงศ์,มัชฌิมาธิปไตย,2535
165,กรุงเทพมหานคร,5,17,นาย,อดุลย์,เจนจรรยากุล,ประชากรไทย,1867
166,กรุงเทพมหานคร,5,21,นาง,กนกพิชญ์,วิชญวรนันท์,เพื่อแผ่นดิน,1478
167,กรุงเทพมหานคร,5,20,นาย,ธนวิชญ์,ปาลกะวงศ์ ณ อยุธยา,เพื่อแผ่นดิน,1349
168,กรุงเทพมหานคร,5,11,นาย,ชาญสกล,หิรัญรุจิพงศ์,ความหวังใหม่,1282
169,กรุงเทพมหานคร,5,18,นาย,สมหมาย,ศรีสุทธิยางกูร,ประชากรไทย,1093
170,กรุงเทพมหานคร,5,10,นาย,วิเศษ,ก่ำพงษ์ไทย,ความหวังใหม่,918
171,กรุงเทพมหานคร,5,31,นาย,ทนงศักดิ์,วิสฤตาภา,รวมใจไทยชาติพัฒนา,660
172,กรุงเทพมหานคร,5,29,นาง,ณัฐสิตาพัชร,แก้วก่า,ประชามติ,418
173,กรุงเทพมหานคร,5,23,นางสาว,สุชาวดีบ์,วิศาลธรกุล,แนวสังคมประชาธิปไตย,353
174,กรุงเทพมหานคร,5,33,นาย,หัสไชย,ปรีชา,รวมใจไทยชาติพัฒนา,332
175,กรุงเทพมหานคร,5,32,นาย,มารุต,จันทรโสภา,รวมใจไทยชาติพัฒนา,324
176,กรุงเทพมหานคร,5,22,นาวาอากาศเอก,อนุรักษ์,ศศิธร,แนวสังคมประชาธิปไตย,306
177,กรุงเทพมหานคร,5,24,นางสาว,ธัญวรัตม์,คงสา,แนวสังคมประชาธิปไตย,273
178,กรุงเทพมหานคร,5,28,พันตำรวจเอก,ทิพย์,แก้วท่าไม้,ประชามติ,264
179,กรุงเทพมหานคร,5,25,นาย,ศรีวิชัย,ศรีสุวรรณ,พลังแผ่นดินไท,246
180,กรุงเทพมหานคร,5,27,นาย,สันติ,แม้นเหมือน,พลังแผ่นดินไท,243
181,กรุงเทพมหานคร,5,26,นาย,สุนทร,ประเสริฐทองกร,พลังแผ่นดินไท,223
182,กรุงเทพมหานคร,5,30,นาวาอากาศเอก,ภัทรพล,วามะนะบุตร,ประชามติ,219
183,กรุงเทพมหานคร,5,34,นาย,ไพรัช,จินตนพันธุ์,ไทยร่ำรวย,207
184,กรุงเทพมหานคร,5,36,นาย,ณัฐวุฒิ,ตันสถิรานันท์,ไทยร่ำรวย,163
185,กรุงเทพมหานคร,5,35,นางสาว,สุมาลี,สุขทิพรัตน์,ไทยร่ำรวย,159
186,กรุงเทพมหานคร,6,2,นาย,สมัย,เจริญช่าง,ประชาธิปัตย์,108944
187,กรุงเทพมหานคร,6,1,นาย,ทิวา,เงินยวง,ประชาธิปัตย์,107058
188,กรุงเทพมหานคร,6,12,นาย,ไพโรจน์,อิสระเสรีพงษ์,พลังประชาชน,102126
189,กรุงเทพมหานคร,6,3,นาย,เกรียงยศ,สุดลาภา,ประชาธิปัตย์,98604
190,กรุงเทพมหานคร,6,11,นาย,ภักดีหาญส์,หิมะทองคำ,พลังประชาชน,98561
191,กรุงเทพมหานคร,6,10,นาง,นลินี,ทวีสิน,พลังประชาชน,93305
192,กรุงเทพมหานคร,6,13,นาย,ธนการ,ดำรงรัตน์,เพื่อแผ่นดิน,18705
193,กรุงเทพมหานคร,6,4,นาย,ศิริโชค,สิริวรรณภา,ชาติไทย,15844
194,กรุงเทพมหานคร,6,15,นาย,เนติภูมิ,นวรัตน์,เพื่อแผ่นดิน,9426
195,กรุงเทพมหานคร,6,14,นางสาว,ฐิตินันท์,เกียรติไพบูลย์,เพื่อแผ่นดิน,8110
196,กรุงเทพมหานคร,6,5,นาย,อนันต์,ฤกษ์ดี,ชาติไทย,4960
197,กรุงเทพมหานคร,6,6,นาย,อารีวัฒน์,นวลปานวรชาติ,ชาติไทย,3924
198,กรุงเทพมหานคร,6,7,นาย,อุดรพันธ์,เครือมูล,ประชากรไทย,3784
199,กรุงเทพมหานคร,6,17,นางสาว,อุมาพร,สุวิบาย,มัชฌิมาธิปไตย,3459
200,กรุงเทพมหานคร,6,16,นาย,ศิริ,หวังบุญเกิด,มัชฌิมาธิปไตย,2994
201,กรุงเทพมหานคร,6,9,นาย,วีระ,มูลมั่ง,ประชากรไทย,2717
202,กรุงเทพมหานคร,6,18,นาย,อนุมัติ,ศาสนูปถัมภ์,มัชฌิมาธิปไตย,2335
203,กรุงเทพมหานคร,6,8,นาย,สวรรค์,ขันทอง,ประชากรไทย,2087
204,กรุงเทพมหานคร,6,20,นาย,นุกูล,หนูสังข์,ประชาราช,1947
205,กรุงเทพมหานคร,6,19,นาย,คมพิศิษฐ์,ปิยธรรมชัย,ประชาราช,1909
206,กรุงเทพมหานคร,6,25,นาย,จาตุรันต์,บุญเบ็ญจรัตน์,รวมใจไทยชาติพัฒนา,657
207,กรุงเทพมหานคร,6,26,นาย,สมชัย,ชัยอารีย์กิจ,รวมใจไทยชาติพัฒนา,615
208,กรุงเทพมหานคร,6,30,นาย,ธนบดี,บินฮาซัน,ไทยร่ำรวย,501
209,กรุงเทพมหานคร,6,23,ว่าที่ร้อยตรี,อมร,พิกุลงาม,ประชามติ,485
210,กรุงเทพมหานคร,6,22,นาย,รุจอานันท์,พงษ์ภัคธากาญจน์,ประชามติ,425
211,กรุงเทพมหานคร,6,27,นาย,ธนวิน,ชัยรัตน์,รวมใจไทยชาติพัฒนา,414
212,กรุงเทพมหานคร,6,29,นาย,ธเนศวร,มหาธนินวงศ์,ไทยร่ำรวย,403
213,กรุงเทพมหานคร,6,24,นาย,ภาวัต,เหมะธุรินทร์,ประชามติ,294
214,กรุงเทพมหานคร,6,28,นาย,ประกาศิต,วรเวชเตชกุล,ไทยร่ำรวย,251
215,กรุงเทพมหานคร,7,20,นาย,ดนุพร,ปุณณกันต์,พลังประชาชน,108613
216,กรุงเทพมหานคร,7,19,นาย,วิชาญ,มีนชัยนันท์,พลังประชาชน,102247
217,กรุงเทพมหานคร,7,8,นาง,นาถยา,เบ็ญจศิริวรรณ,ประชาธิปัตย์,101007
218,กรุงเทพมหานคร,7,21,นาย,มงคล,กิมสูนจันทร์,พลังประชาชน,96712
219,กรุงเทพมหานคร,7,9,นาย,สำราญ,รอดเพชร,ประชาธิปัตย์,94942
220,กรุงเทพมหานคร,7,7,นาย,ประพันธ์,คูณมี,ประชาธิปัตย์,94256
221,กรุงเทพมหานคร,7,10,ร้อยตำรวจเอก,นิติภูมิ,นวรัตน์,เพื่อแผ่นดิน,34208
222,กรุงเทพมหานคร,7,12,นาย,ธเชษฐ,นาวานิมิตกุล,เพื่อแผ่นดิน,11661
223,กรุงเทพมหานคร,7,11,นาย,เอกวัฒน์,หอมเศรษฐี,เพื่อแผ่นดิน,7130
224,กรุงเทพมหานคร,7,4,นาย,ชิษณุพงศ์,รัตนพันธ์,ประชากรไทย,5936
225,กรุงเทพมหานคร,7,1,นาย,ดิเรก,สุมาลยศักดิ์,มัชฌิมาธิปไตย,2908
226,กรุงเทพมหานคร,7,18,นาย,สุรชัย,นิวาสพันธุ์,ชาติไทย,2841
227,กรุงเทพมหานคร,7,26,นาย,ฤทธิ์ลือชา,คุ้มแพรวพรรณ,รวมใจไทยชาติพัฒนา,2503
228,กรุงเทพมหานคร,7,25,นาย,เฉลิมชัย,ฉิมหิรัญ,รวมใจไทยชาติพัฒนา,2440
229,กรุงเทพมหานคร,7,6,นาย,ประหยัด,พงษ์พันธุ์งาม,ประชากรไทย,2364
230,กรุงเทพมหานคร,7,22,ว่าที่ร้อยตรีหญิง,นุชนาฏ,หุ่นอยู่,ประชาราช,2145
231,กรุงเทพมหานคร,7,2,นาย,วิฑูรย์,แนวพานิช,มัชฌิมาธิปไตย,2101
232,กรุงเทพมหานคร,7,3,นาย,สุรศักดิ์,หมื่นนาอาน,มัชฌิมาธิปไตย,1926
233,กรุงเทพมหานคร,7,17,นาย,อัครเดช,ไวทยกุล,ชาติไทย,1834
234,กรุงเทพมหานคร,7,16,นาย,เอกฤทธิ,เจียกขจร,ชาติไทย,1647
235,กรุงเทพมหานคร,7,5,นาย,อภินันท์,จันทวรรณโณ,ประชากรไทย,1576
236,กรุงเทพมหานคร,7,13,นาย,อนุสรณ์,สมอ่อน,ความหวังใหม่,1436
237,กรุงเทพมหานคร,7,14,นางสาว,คมขำ,หาญพาณิชย์,ความหวังใหม่,1095
238,กรุงเทพมหานคร,7,15,นาย,ธเนศ,หัศบำเรอ,ความหวังใหม่,995
239,กรุงเทพมหานคร,7,29,นาย,อาหมัด,อาดำ,ไทยร่ำรวย,883
240,กรุงเทพมหานคร,7,27,นาย,สุรศักดิ์,ธีระศักดิ์,รวมใจไทยชาติพัฒนา,828
241,กรุงเทพมหานคร,7,23,นางสาว,เนตรศาณี,คำดี,ประชาราช,630
242,กรุงเทพมหานคร,7,30,นาย,สันติ,มัดต่อเห็ด,ไทยร่ำรวย,432
243,กรุงเทพมหานคร,7,24,นาย,นิยม,สิมะประเสริฐ,ประชาราช,347
244,กรุงเทพมหานคร,7,28,นาวาอากาศเอก,วิชัย,ศิลปะรายะ,ไทยร่ำรวย,291
245,กรุงเทพมหานคร,7,31,นาย,ชัยสิทธิ์,แสงศรี,ประชามติ,265
246,กรุงเทพมหานคร,7,32,นาย,ชนินทร์ศักดิ์,ประภาษา,ประชามติ,163
247,กรุงเทพมหานคร,7,33,นาย,ชโยดม,กาญจนศักดิ์,ประชามติ,154
